,ID,Gender,Has a car,Has a property,Children count,Income,Employment status,Education level,Marital status,Dwelling,Age,Employment length,Has a mobile phone,Has a work phone,Has a phone,Has an email,Job title,Family member count,Account age,Is high risk,Income_per_family_member,Is_Employed,Predicted High Risk,Prediction Probability
3861,5146511,0,0,1,1,225000.0,2,4,3,1,-15899,-3993,1,0,0,0,-1,2.0,-16.0,0,75000.0,1,0,0.00862826850224437
3862,5139693,0,1,1,0,247500.0,4,4,1,1,-15919,-2104,1,0,1,0,-1,2.0,-17.0,0,82500.0,1,0,0.009946650340138072
3863,5022917,0,0,1,0,225000.0,4,1,3,1,-12195,-2592,1,0,1,0,-1,1.0,-29.0,0,112500.0,1,0,0.018996549182958268
3864,5067773,0,0,1,0,112500.0,4,4,1,5,-10022,-608,1,1,0,1,-1,2.0,-26.0,0,37500.0,1,0,0.00720899444428464
3865,5022386,1,1,1,0,202500.0,4,4,1,1,-8738,-126,1,1,0,0,-1,2.0,-20.0,0,67500.0,1,0,0.013550426544333135
3866,5135967,0,0,1,0,112500.0,1,4,0,1,-23255,365243,1,0,0,0,-1,2.0,-1.0,0,37500.0,1,0,0.001496328864156987
3867,5065761,0,0,1,0,90000.0,4,4,3,1,-14746,-693,1,0,0,0,-1,1.0,-16.0,0,45000.0,1,0,0.01388755407264414
3868,5115830,1,1,1,0,315000.0,0,1,1,1,-12846,-164,1,0,0,0,-1,2.0,-18.0,0,105000.0,1,0,0.02088302356974498
3869,5066979,1,1,0,0,119250.0,4,4,0,1,-17542,-645,1,0,0,1,-1,2.0,-48.0,0,39750.0,1,0,0.03577079386469106
3870,5022265,1,1,1,0,131400.0,1,4,1,1,-23646,365243,1,0,0,0,-1,2.0,-13.0,0,43800.0,1,0,0.008803844889586614
3871,5117694,0,0,0,0,265500.0,2,4,2,1,-22662,-4206,1,0,0,0,-1,1.0,-28.0,0,132750.0,1,0,0.005870410497364997
3872,5114084,0,0,0,1,90000.0,4,4,1,1,-16118,-1959,1,0,1,0,-1,3.0,-10.0,0,22500.0,1,0,0.006221257879994704
3873,5112701,0,0,1,0,135000.0,0,4,3,1,-17207,-2796,1,0,0,0,-1,1.0,-16.0,0,67500.0,1,0,0.010070419523569818
3874,5089375,0,0,0,0,90000.0,2,1,0,3,-19872,-4509,1,1,0,0,-1,2.0,-22.0,0,30000.0,1,0,0.022717257902632283
3875,5024476,0,0,0,0,90000.0,4,4,1,1,-10061,-520,1,0,0,1,-1,2.0,-2.0,0,30000.0,1,0,0.0015201687711835544
3876,5090748,0,0,0,0,112500.0,1,4,3,4,-23532,365243,1,0,1,0,-1,1.0,-7.0,0,56250.0,1,0,0.00723569822782791
3877,5090925,0,0,1,0,243000.0,0,4,1,5,-17000,-3412,1,0,0,0,0,2.0,-29.0,0,81000.0,1,0,0.010701401445198783
3878,5054073,0,0,0,0,135000.0,4,4,1,1,-17143,-5507,1,0,1,0,-1,2.0,-30.0,0,45000.0,1,0,0.010503380324476987
3879,5053043,0,0,1,0,148500.0,4,4,1,1,-12279,-1844,1,1,0,0,0,2.0,-48.0,0,49500.0,1,0,0.024465526924677777
3880,5089968,1,0,0,0,135000.0,4,4,3,1,-9167,-947,1,0,0,0,-1,1.0,-6.0,0,67500.0,1,0,0.009885122571415661
3881,5113769,0,0,1,1,225000.0,0,4,1,1,-15281,-254,1,0,0,0,-1,3.0,-14.0,0,56250.0,1,0,0.011797293285275387
3882,5066420,0,0,1,0,45000.0,4,4,1,1,-19610,-1649,1,1,1,0,-1,2.0,-37.0,0,15000.0,1,0,0.008850517505577539
3883,5118446,0,0,0,3,157500.0,4,4,0,1,-13711,-1649,1,1,0,0,-1,5.0,-10.0,0,26250.0,1,0,0.029222184574775618
3884,5068622,0,1,1,0,216000.0,4,4,1,1,-21216,-3641,1,0,0,0,-1,2.0,-39.0,0,72000.0,1,0,0.0069539408358519714
3885,5025682,0,1,0,1,135000.0,2,4,1,1,-14599,-2108,1,1,1,0,-1,3.0,-15.0,0,33750.0,1,0,0.011262860920870397
3886,5062078,1,1,0,0,315000.0,0,1,1,1,-13495,-259,1,0,0,0,-1,2.0,-10.0,0,105000.0,1,0,0.02189725834473423
3887,5142758,1,1,0,1,337500.0,0,1,2,1,-15333,-196,1,0,1,0,-1,2.0,-14.0,0,112500.0,1,0,0.021589146611868202
3888,5045800,1,1,1,1,427500.0,4,4,1,1,-11892,-2543,1,0,1,0,-1,3.0,-2.0,0,106875.0,1,0,0.0038411251100102847
3889,5029808,1,1,0,1,238500.0,4,1,1,5,-11384,-1965,1,1,1,0,-1,3.0,-40.0,0,59625.0,1,0,0.03281710877011073
3890,5066890,1,1,1,2,85500.0,4,4,1,1,-14274,-3079,1,0,0,0,-1,4.0,-13.0,0,17100.0,1,0,0.004405607485380541
3891,5079052,0,1,0,0,337500.0,1,4,1,1,-20897,365243,1,0,0,0,-1,2.0,-14.0,0,112500.0,1,0,0.013111720519147003
3892,5024818,0,0,1,0,72000.0,4,4,1,1,-19728,-277,1,0,0,0,-1,2.0,-19.0,0,24000.0,1,0,0.006619556154855352
3893,5114145,0,1,0,0,76500.0,1,4,1,1,-20612,365243,1,0,0,0,-1,2.0,-42.0,0,25500.0,1,0,0.028740382793709433
3894,5091539,0,0,1,0,135000.0,4,4,1,1,-15595,-3183,1,0,1,0,0,2.0,-32.0,0,45000.0,1,0,0.011519219274530458
3895,5115558,0,1,1,0,135000.0,0,1,1,1,-14810,-1655,1,0,0,0,0,2.0,-50.0,0,45000.0,1,0,0.020142850077059037
3896,5126061,1,1,1,1,360000.0,0,2,1,1,-8780,-1534,1,1,1,0,-1,3.0,-24.0,0,90000.0,1,0,0.010570924550689802
3897,5033756,1,1,1,0,108000.0,4,1,1,1,-20839,-536,1,0,0,0,0,2.0,-9.0,0,36000.0,1,0,0.01565083255146101
3898,5089713,0,0,0,0,144000.0,4,4,1,1,-19984,-4662,1,0,1,0,-1,2.0,-12.0,0,48000.0,1,0,0.00996443766804552
3899,5091428,0,0,1,0,225000.0,4,1,1,1,-16202,-2939,1,1,1,0,-1,2.0,-46.0,0,75000.0,1,0,0.01719654262254031
3900,5135968,0,0,1,0,112500.0,1,4,0,1,-23255,365243,1,0,0,0,-1,2.0,-55.0,0,37500.0,1,0,0.027720512071551618
3901,5010710,1,0,1,2,180000.0,4,4,1,1,-13828,-6004,1,1,1,0,0,4.0,-25.0,0,36000.0,1,0,0.009846228550847316
3902,5096326,0,1,0,0,162000.0,1,4,3,1,-23240,365243,1,0,1,0,-1,1.0,-55.0,0,81000.0,1,0,0.05694148704355178
3903,5024317,0,0,1,0,216000.0,1,4,4,1,-20024,365243,1,0,0,0,-1,1.0,-17.0,1,108000.0,1,0,0.09149915499026925
3904,5113071,0,0,1,0,135000.0,4,2,1,1,-13038,-1617,1,0,0,1,-1,2.0,-25.0,0,45000.0,1,0,0.011871874994056585
3905,5010936,0,0,0,0,135000.0,4,4,3,1,-16814,-6614,1,0,0,0,-1,1.0,-6.0,0,67500.0,1,0,0.0048616049051775365
3906,5137401,0,0,0,0,157500.0,4,1,2,1,-17237,-3000,1,0,0,0,-1,1.0,-17.0,0,78750.0,1,0,0.009701707631431432
3907,5137450,1,1,0,0,180000.0,4,4,1,1,-9973,-1174,1,0,0,0,-1,2.0,-25.0,0,60000.0,1,0,0.01787238748929523
3908,5092364,1,0,1,0,90000.0,1,4,3,1,-23267,365243,1,0,0,0,-1,1.0,-13.0,0,45000.0,1,0,0.017996166200804745
3909,5126761,0,1,1,1,355500.0,0,4,1,1,-15220,-288,1,0,0,0,-1,3.0,-44.0,0,88875.0,1,0,0.020369375269854578
3910,5038821,1,1,1,0,225000.0,1,4,1,1,-22231,365243,1,0,0,0,-1,2.0,-15.0,0,75000.0,1,0,0.009681039985986151
3911,5116644,0,0,1,0,261000.0,4,4,1,1,-20047,-2559,1,0,0,0,0,2.0,-24.0,0,87000.0,1,0,0.01133781914691517
3912,5041398,0,0,1,0,225000.0,0,2,0,1,-8425,-94,1,0,1,0,-1,2.0,-8.0,0,75000.0,1,0,0.0043149614528944025
3913,5053579,0,0,1,2,157500.0,0,1,1,1,-12135,-1216,1,0,0,0,-1,4.0,-25.0,0,31500.0,1,0,0.014241098959362921
3914,5047980,0,0,0,0,180000.0,4,4,4,2,-21413,-461,1,0,0,0,-1,1.0,-12.0,0,90000.0,1,0,0.015731342616797813
3915,5068055,1,1,1,1,427500.0,4,1,1,1,-15085,-354,1,0,0,0,-1,3.0,-27.0,0,106875.0,1,0,0.013556243988745328
3916,5113646,0,0,1,0,225000.0,4,2,1,1,-12262,-223,1,0,0,1,-1,2.0,-31.0,0,75000.0,1,0,0.013029414039347114
3917,5089265,0,0,0,0,72000.0,4,4,3,1,-18799,-1466,1,1,0,0,-1,1.0,-14.0,0,36000.0,1,0,0.011997809588216298
3918,5089327,0,0,0,0,72000.0,4,4,3,1,-10968,-126,1,1,1,0,-1,1.0,-32.0,0,36000.0,1,0,0.024294927753492197
3919,5150355,0,0,1,0,175500.0,0,1,1,1,-15248,-2227,1,1,1,0,-1,2.0,-24.0,0,58500.0,1,0,0.009882486510826233
3920,5023110,1,0,1,0,382500.0,4,1,1,1,-10136,-539,1,1,1,0,0,2.0,-34.0,0,127500.0,1,0,0.011602851017608292
3921,5021788,0,1,1,2,157500.0,4,4,1,1,-15021,-6879,1,0,0,0,-1,4.0,-45.0,0,31500.0,1,0,0.008206275979911554
3922,5115497,1,1,1,2,225000.0,0,4,1,1,-16084,-1382,1,0,0,0,0,4.0,-33.0,0,45000.0,1,0,0.011814305521429657
3923,5086036,0,0,1,0,90000.0,4,4,1,1,-17444,-1112,1,1,0,0,0,2.0,-51.0,0,30000.0,1,0,0.028330253394824
3924,5115744,0,1,1,2,283500.0,2,1,1,1,-12902,-4120,1,0,0,0,-1,4.0,-38.0,0,56700.0,1,0,0.01869109190718957
3925,5149236,0,0,1,0,247500.0,0,1,4,1,-23339,-1233,1,0,1,0,-1,1.0,-14.0,0,123750.0,1,0,0.010118921801737147
3926,5033586,0,1,1,1,90000.0,4,4,1,1,-13868,-994,1,0,0,0,-1,3.0,-37.0,0,22500.0,1,0,0.007218930525223601
3927,5023102,0,0,1,0,94500.0,1,3,1,1,-21868,365243,1,0,0,0,-1,2.0,-4.0,0,31500.0,1,0,0.002493682356730427
3928,5092345,0,0,1,0,225000.0,4,4,4,1,-19252,-2057,1,0,0,0,-1,1.0,-49.0,0,112500.0,1,0,0.09930359164475128
3929,5035888,0,0,1,1,225000.0,4,1,1,1,-19573,-7404,1,0,1,0,-1,3.0,-16.0,0,56250.0,1,0,0.008361096375827185
3930,5090635,0,0,1,1,135000.0,4,1,1,1,-13280,-348,1,0,0,1,-1,3.0,-30.0,0,33750.0,1,0,0.010336320326838339
3931,5114213,1,1,0,2,225000.0,4,4,1,1,-14136,-2628,1,1,0,0,-1,4.0,-17.0,0,45000.0,1,0,0.016106495887939866
3932,5142761,1,1,0,1,337500.0,0,1,2,1,-15333,-196,1,0,1,0,-1,2.0,-19.0,0,112500.0,1,0,0.021589146611868202
3933,5058386,1,0,1,0,166500.0,1,4,0,1,-21031,365243,1,0,0,0,-1,2.0,-19.0,0,55500.0,1,0,0.012144949848444874
3934,5069534,0,0,1,0,162000.0,4,1,3,1,-20094,-3488,1,0,0,0,-1,1.0,-52.0,0,81000.0,1,0,0.020053912688876453
3935,5061191,0,0,1,1,180000.0,2,1,1,1,-10969,-3485,1,0,0,1,-1,3.0,-57.0,0,45000.0,1,0,0.020170487374434196
3936,5045600,0,1,1,0,153000.0,4,4,1,1,-14966,-170,1,0,0,0,-1,2.0,-20.0,0,51000.0,1,0,0.01269095503656355
3937,5062473,0,0,1,0,90000.0,1,4,4,1,-24764,365243,1,0,0,0,-1,1.0,-46.0,0,45000.0,1,0,0.035489327117968705
3938,5085769,0,0,1,0,90000.0,0,4,1,1,-19310,-1477,1,0,0,0,-1,2.0,-10.0,0,30000.0,1,0,0.013555663737571761
3939,5126813,1,0,1,1,157500.0,0,4,1,1,-10676,-2326,1,0,1,1,0,3.0,-16.0,0,39375.0,1,0,0.01607914939651167
3940,5046138,1,0,0,0,225000.0,0,4,2,4,-17755,-4338,1,0,0,0,-1,1.0,0.0,0,112500.0,1,0,0.00804585104979963
3941,5068338,0,1,1,0,112500.0,4,1,1,1,-10101,-505,1,1,1,0,0,2.0,-17.0,0,37500.0,1,0,0.00892971170409594
3942,5061181,1,1,1,0,135000.0,4,4,1,1,-12616,-777,1,0,0,0,0,2.0,-32.0,0,45000.0,1,0,0.018074613739336286
3943,5066499,0,0,0,1,112500.0,4,1,0,5,-12076,-5362,1,0,1,1,0,3.0,-40.0,0,28125.0,1,0,0.011247888857378643
3944,5029711,1,0,1,1,225000.0,4,4,1,1,-10930,-777,1,0,0,0,-1,3.0,-43.0,0,56250.0,1,0,0.03909904591074739
3945,5029607,0,1,1,0,180000.0,0,1,3,1,-15161,-7140,1,0,0,0,-1,1.0,-53.0,0,90000.0,1,0,0.008206481110327941
3946,5024589,1,1,1,0,157500.0,4,4,1,5,-8893,-1615,1,1,0,0,-1,2.0,-26.0,0,52500.0,1,0,0.012034018515003556
3947,5065731,0,0,1,1,202500.0,2,4,0,1,-15975,-8760,1,0,0,0,-1,3.0,-15.0,0,50625.0,1,0,0.006347502996318028
3948,5105018,0,0,1,0,247500.0,4,1,1,1,-17698,-695,1,0,0,0,-1,2.0,-56.0,0,82500.0,1,0,0.027467707947902327
3949,5024192,0,1,1,2,270000.0,0,1,1,1,-13669,-428,1,0,1,0,-1,4.0,-14.0,0,54000.0,1,0,0.011988208396279782
3950,5087675,1,1,0,0,90000.0,4,4,3,1,-14479,-1501,1,0,0,0,0,1.0,-42.0,0,45000.0,1,0,0.03609511002547247
3951,5136939,0,0,0,1,202500.0,2,4,1,1,-12910,-1661,1,1,0,0,-1,3.0,-29.0,0,50625.0,1,0,0.017588474565339653
3952,5116311,0,0,1,0,135000.0,4,4,1,1,-20111,-10290,1,0,0,0,-1,2.0,-59.0,0,45000.0,1,0,0.010062457484765594
3953,5118540,0,0,1,1,81000.0,4,4,1,2,-15749,-6367,1,1,1,0,-1,3.0,-43.0,0,20250.0,1,0,0.004807756764509337
3954,5149607,1,0,1,0,157500.0,0,1,1,4,-10347,-2420,1,0,0,0,-1,2.0,-11.0,0,52500.0,1,0,0.007119844863481185
3955,5116730,1,1,1,0,180000.0,1,4,0,1,-24780,365243,1,0,0,0,-1,2.0,-50.0,0,60000.0,1,0,0.013097960789322453
3956,5061126,0,0,1,1,324000.0,2,1,1,1,-13482,-4795,1,0,0,0,-1,3.0,-48.0,0,81000.0,1,0,0.018175025579685877
3957,5143348,1,0,1,0,153000.0,4,4,1,1,-13774,-1838,1,0,0,0,0,2.0,-49.0,0,51000.0,1,0,0.021064417489264613
3958,5035716,1,1,1,0,382500.0,4,4,3,1,-21599,-3021,1,0,0,0,0,1.0,-21.0,0,191250.0,1,0,0.006665395420238109
3959,5090745,1,1,1,0,225000.0,4,2,1,1,-12048,-1587,1,0,0,0,0,2.0,-27.0,0,75000.0,1,0,0.017377485270312118
3960,5126274,0,0,0,0,162000.0,1,4,1,1,-21244,365243,1,0,0,0,-1,2.0,-38.0,0,54000.0,1,1,0.6894826513216358
3961,5115434,1,1,1,0,360000.0,4,4,1,1,-17257,-3236,1,0,0,0,-1,2.0,-31.0,0,120000.0,1,0,0.006242033760457735
3962,5046175,0,0,1,0,67500.0,1,4,3,1,-24153,365243,1,0,0,0,-1,1.0,-39.0,0,33750.0,1,0,0.016021299835299072
3963,5038517,0,0,1,0,103500.0,4,2,1,1,-11855,-4583,1,0,0,0,0,2.0,-9.0,0,34500.0,1,0,0.012841172935259184
3964,5009807,0,0,0,1,202500.0,4,4,1,1,-11813,-3266,1,1,1,0,-1,3.0,-25.0,0,50625.0,1,0,0.021589297429464693
3965,5096983,0,0,1,0,135000.0,4,4,2,1,-18012,-703,1,0,0,0,-1,1.0,-31.0,0,67500.0,1,0,0.015825236477074168
3966,5069276,0,0,0,0,81000.0,1,4,1,1,-21676,365243,1,0,0,0,-1,2.0,-56.0,0,27000.0,1,0,0.08020190071255709
3967,5029091,0,0,1,0,135000.0,1,1,1,1,-22548,365243,1,0,0,0,-1,2.0,-10.0,0,45000.0,1,0,0.009546574599601933
3968,5125846,0,0,0,0,234000.0,4,4,3,1,-17960,-1626,1,1,0,0,-1,1.0,-21.0,0,117000.0,1,0,0.012689927396944424
3969,5105448,0,0,1,0,112500.0,4,4,1,1,-9894,-2499,1,1,1,0,-1,2.0,-9.0,0,37500.0,1,0,0.006792616818915596
3970,5038771,0,0,1,1,112500.0,4,4,1,1,-13741,-5221,1,0,0,0,0,3.0,-27.0,0,28125.0,1,0,0.006328883184808664
3971,5126798,0,0,1,1,391500.0,4,1,1,1,-14066,-3027,1,0,0,0,-1,3.0,-16.0,0,97875.0,1,0,0.00884612474043072
3972,5113652,0,0,1,0,225000.0,1,4,1,2,-23758,365243,1,0,0,0,-1,2.0,-6.0,0,75000.0,1,0,0.004510230671842815
3973,5146385,0,0,0,1,225000.0,4,4,2,1,-11509,-3506,1,0,0,0,0,2.0,-60.0,0,75000.0,1,0,0.019637133178245794
3974,5054739,0,0,1,0,247500.0,0,4,0,1,-17862,-212,1,0,0,0,0,2.0,-8.0,0,82500.0,1,0,0.008176449169935025
3975,5139959,1,1,1,0,135000.0,4,1,1,1,-11746,-401,1,1,1,0,-1,2.0,-10.0,0,45000.0,1,0,0.013620839915713836
3976,5125628,0,0,0,1,198000.0,4,4,1,1,-9919,-1200,1,1,1,0,-1,3.0,-35.0,0,49500.0,1,0,0.014758380397671746
3977,5021468,0,0,1,0,90000.0,0,4,1,1,-8378,-370,1,0,0,0,-1,2.0,-3.0,0,30000.0,1,0,0.001203395627749213
3978,5090002,0,0,1,0,180000.0,1,4,1,1,-23770,365243,1,0,0,0,-1,2.0,-18.0,0,60000.0,1,0,0.007991891818973728
3979,5135767,0,0,1,0,135000.0,4,4,1,1,-21481,-201,1,1,1,0,-1,2.0,-35.0,0,45000.0,1,0,0.012316218154993723
3980,5087936,0,1,0,2,157500.0,0,1,1,1,-13488,-3723,1,0,0,0,-1,4.0,-49.0,0,31500.0,1,0,0.029302962192900257
3981,5091872,1,0,1,0,202500.0,0,1,2,1,-15828,-626,1,0,1,0,-1,1.0,-11.0,0,101250.0,1,0,0.01515424740250796
3982,5069302,0,0,1,0,225000.0,1,4,1,1,-20989,365243,1,0,0,0,-1,2.0,-59.0,0,75000.0,1,0,0.017517416306424973
3983,5146460,0,0,1,0,135000.0,0,4,1,1,-15407,-1801,1,0,0,0,-1,2.0,-36.0,0,45000.0,1,0,0.020122601502782216
3984,5142895,0,0,0,0,247500.0,4,4,1,1,-15260,-622,1,1,0,0,0,2.0,-49.0,0,82500.0,1,0,0.03885430593316502
3985,5021571,0,0,1,2,126000.0,4,1,1,1,-12428,-4900,1,0,1,1,-1,4.0,-12.0,0,25200.0,1,0,0.009272110181788031
3986,5142127,0,0,0,0,283500.0,0,4,1,2,-17630,-5080,1,0,1,0,-1,2.0,-30.0,0,94500.0,1,0,0.010938300254107474
3987,5054089,1,0,0,0,176175.0,0,4,1,5,-9073,-699,1,1,0,0,-1,2.0,-35.0,0,58725.0,1,0,0.016251560411929235
3988,5085929,0,0,1,0,225000.0,0,1,3,1,-20470,-9269,1,0,0,0,-1,1.0,-12.0,0,112500.0,1,0,0.004128667917822367
3989,5052693,1,0,1,0,180000.0,0,4,1,1,-10271,-1629,1,0,0,0,0,2.0,-40.0,0,60000.0,1,0,0.013835286252281769
3990,5090297,1,1,1,0,292500.0,1,4,3,1,-19791,365243,1,0,0,0,-1,1.0,-35.0,0,146250.0,1,0,0.029844755594191773
3991,5117855,0,0,0,1,135000.0,4,1,1,5,-10877,-2349,1,0,0,0,-1,3.0,-6.0,0,33750.0,1,0,0.008966649281369678
3992,5046183,0,0,1,2,115200.0,0,4,1,1,-14876,-716,1,0,0,0,0,4.0,-21.0,0,23040.0,1,0,0.004477136609936711
3993,5097047,1,1,1,1,450000.0,4,4,1,1,-15862,-1463,1,0,0,0,-1,3.0,-44.0,0,112500.0,1,0,0.0340011612422934
3994,5028976,0,1,1,3,180000.0,0,4,1,1,-11363,-721,1,0,1,0,-1,5.0,-51.0,0,30000.0,1,0,0.02310908130859539
3995,5085645,1,0,1,1,90000.0,4,4,2,1,-12316,-291,1,0,0,0,0,2.0,-25.0,0,30000.0,1,0,0.015575542444937461
3996,5053520,0,0,1,0,112500.0,4,4,1,1,-14762,-2464,1,0,1,0,-1,2.0,-59.0,0,37500.0,1,0,0.01375429957202294
3997,5046049,0,0,1,0,139500.0,2,1,1,1,-17801,-8479,1,0,0,0,-1,2.0,-16.0,0,46500.0,1,0,0.009773879421209492
3998,5114357,0,1,0,0,337500.0,4,4,1,1,-17079,-681,1,1,1,0,0,2.0,-24.0,0,112500.0,1,0,0.016773046381567576
3999,5024718,0,0,1,0,180000.0,1,4,4,2,-22816,365243,1,0,1,0,-1,1.0,-15.0,0,90000.0,1,0,0.014285229414171218
4000,5137470,0,0,0,1,157500.0,4,1,1,1,-13549,-2877,1,0,1,0,-1,3.0,-9.0,0,39375.0,1,0,0.012388614704264597
4001,5088433,0,0,1,0,225000.0,4,4,3,1,-17840,-1807,1,0,0,0,-1,1.0,-33.0,0,112500.0,1,0,0.0354118669786981
4002,5037209,0,0,0,2,135000.0,0,4,1,1,-13714,-987,1,1,1,0,-1,4.0,-14.0,0,27000.0,1,0,0.015088932297829686
4003,5048221,0,0,1,0,130500.0,0,4,1,2,-18232,-3505,1,0,0,0,-1,2.0,-40.0,0,43500.0,1,0,0.013473911272477853
4004,5029271,0,0,0,0,112500.0,4,4,3,1,-10448,-535,1,0,0,0,-1,1.0,-5.0,0,56250.0,1,0,0.0073474154317423445
4005,5010485,1,1,1,0,112500.0,1,4,1,1,-19987,365243,1,0,0,0,-1,2.0,-36.0,0,37500.0,1,0,0.02484641218211492
4006,5090708,0,1,1,0,270000.0,4,1,3,1,-12151,-186,1,0,0,1,-1,1.0,-11.0,0,135000.0,1,0,0.015977473053553338
4007,5067426,0,0,1,0,193500.0,0,4,1,1,-17909,-121,1,0,0,0,0,2.0,-3.0,0,64500.0,1,0,0.003035011466239508
4008,5126759,0,0,0,1,225000.0,4,4,1,1,-11100,-3118,1,0,0,0,-1,3.0,-34.0,0,56250.0,1,0,0.02166160052733711
4009,5126093,0,0,1,0,157500.0,1,4,1,1,-20971,365243,1,0,1,0,-1,2.0,-23.0,0,52500.0,1,0,0.011464598492725825
4010,5105600,1,0,1,0,180000.0,2,1,1,1,-24204,-2462,1,0,0,0,-1,2.0,-24.0,0,60000.0,1,0,0.006511597575657683
4011,5115727,0,0,0,0,108000.0,2,4,1,2,-8862,-1625,1,1,0,0,-1,2.0,-3.0,0,36000.0,1,0,0.0015207040955856998
4012,5067560,1,1,1,0,900000.0,0,1,1,1,-15295,-5498,1,0,0,0,-1,2.0,-5.0,0,300000.0,1,0,0.003421029752219369
4013,5126690,0,0,0,0,61875.0,1,4,1,1,-21630,365243,1,0,0,0,-1,2.0,-8.0,0,20625.0,1,0,0.002473517367994756
4014,5142690,1,1,0,2,135000.0,2,4,1,1,-14038,-6558,1,1,1,0,-1,4.0,-48.0,0,27000.0,1,0,0.017444131866293483
4015,5079146,0,0,1,2,67500.0,4,4,2,1,-13868,-3008,1,1,0,0,-1,3.0,-7.0,0,16875.0,1,0,0.002560945254493023
4016,5135930,0,1,1,0,29250.0,1,4,1,1,-20086,365243,1,0,0,0,-1,2.0,-6.0,0,9750.0,1,0,0.0032745207911063
4017,5054756,0,0,1,2,202500.0,4,4,1,1,-15792,-6237,1,1,1,0,-1,4.0,-14.0,0,40500.0,1,0,0.005921791395317921
4018,5023941,1,1,1,1,157500.0,0,4,1,1,-9066,-2407,1,0,0,0,-1,3.0,-2.0,0,39375.0,1,0,0.002072908490215573
4019,5113847,0,0,1,0,225000.0,4,4,4,1,-19890,-2384,1,1,0,0,-1,1.0,-57.0,0,112500.0,1,0,0.05808059074176156
4020,5035843,0,0,1,1,252000.0,4,4,2,1,-18402,-7404,1,0,0,0,-1,2.0,-58.0,0,84000.0,1,0,0.007769441069681937
4021,5029304,1,1,1,2,157500.0,4,4,1,1,-15575,-139,1,0,0,0,-1,4.0,-8.0,0,31500.0,1,0,0.007828279047042603
4022,5114552,0,0,1,1,135000.0,0,4,4,2,-17121,-9751,1,0,0,0,-1,2.0,-9.0,0,45000.0,1,0,0.008950764326751246
4023,5143437,0,0,1,0,117000.0,1,1,3,1,-22727,365243,1,0,0,0,-1,1.0,-13.0,0,58500.0,1,0,0.01196851715377555
4024,5106143,1,1,1,0,360000.0,4,4,1,1,-13681,-1185,1,0,0,0,-1,2.0,-47.0,0,120000.0,1,0,0.01103652539199856
4025,5010607,0,0,1,0,65250.0,1,4,4,1,-19897,365243,1,0,1,0,-1,1.0,-47.0,0,32625.0,1,0,0.08063105472275925
4026,5023097,1,1,1,1,180000.0,4,4,1,1,-16819,-4404,1,0,0,0,-1,3.0,-9.0,0,45000.0,1,0,0.012847891348825897
4027,5048111,1,0,0,1,225000.0,0,1,1,1,-10565,-2348,1,0,0,0,0,3.0,-7.0,0,56250.0,1,0,0.011501024551090897
4028,5096738,1,1,0,0,225000.0,2,1,1,0,-14536,-3415,1,0,1,0,-1,2.0,-12.0,0,75000.0,1,0,0.013768360876900082
4029,5048098,0,0,1,0,90000.0,0,4,1,1,-14960,-2865,1,0,0,0,0,2.0,-50.0,0,30000.0,1,0,0.018501295944928775
4030,5066873,1,1,1,0,270000.0,4,4,3,1,-13805,-1557,1,0,0,0,0,1.0,-29.0,0,135000.0,1,0,0.018055502592000762
4031,5135482,0,0,0,2,121500.0,4,4,1,5,-10006,-413,1,0,0,0,-1,4.0,-9.0,0,24300.0,1,0,0.007295002130006511
4032,5116810,0,0,1,0,112500.0,4,4,1,1,-18365,-701,1,0,0,0,-1,2.0,-23.0,0,37500.0,1,0,0.013122144521368586
4033,5150408,1,1,1,2,157500.0,4,4,1,1,-14312,-4480,1,1,1,0,0,4.0,-32.0,0,31500.0,1,0,0.012386448749301901
4034,5061279,1,0,0,0,157500.0,4,4,1,1,-14130,-2877,1,1,1,1,-1,2.0,-15.0,0,52500.0,1,0,0.012938935485289387
4035,5041845,0,1,0,0,81000.0,0,2,1,1,-17493,-2347,1,1,0,0,-1,2.0,-59.0,0,27000.0,1,0,0.051526261008717315
4036,5023748,1,1,0,0,157500.0,0,4,1,1,-11454,-1604,1,0,0,0,-1,2.0,-36.0,0,52500.0,1,0,0.032498218734960685
4037,5069231,0,0,0,1,67500.0,4,4,1,5,-10565,-2970,1,0,0,0,-1,3.0,-41.0,0,16875.0,1,0,0.00865797567014502
4038,5066523,0,0,1,0,144000.0,4,4,1,1,-19975,-10780,1,1,1,0,0,2.0,-23.0,0,48000.0,1,0,0.009542750372383432
4039,5095868,0,0,0,0,202500.0,4,1,0,1,-15309,-5179,1,1,1,0,-1,2.0,-38.0,0,67500.0,1,0,0.008197217072725447
4040,5136941,0,0,0,1,202500.0,2,4,1,1,-12910,-1661,1,1,0,0,-1,3.0,-34.0,0,50625.0,1,0,0.019172109517695747
4041,5126829,0,0,1,0,153000.0,1,4,3,1,-22029,365243,1,0,0,1,-1,1.0,-4.0,0,76500.0,1,0,0.0029749671840370332
4042,5021782,0,0,1,0,292500.0,0,1,0,1,-14522,-1552,1,0,0,0,0,2.0,-28.0,0,97500.0,1,0,0.015237379249239055
4043,5148564,0,0,1,0,67500.0,1,4,4,1,-20480,365243,1,0,1,0,-1,1.0,-43.0,0,33750.0,1,0,0.022430090873036563
